pl_name,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_orbper,sy_dist
"HD 96063 b",2011,"Radial Velocity",13.70000000,403.64410000,362.50000000000,140.06500000
"HD 8673 b",2009,"Radial Velocity",12.30000000,4210.59073594,1644.69097000000,37.86190000
"Kepler-263 b",2014,"Transit",2.67000000,7.61000000,16.56808700000,754.74700000
"HD 219828 b",2007,"Radial Velocity",4.59000000,19.06970442,3.83483000000,73.11400000
"HD 38529 b",2000,"Radial Velocity",14.10000000,206.58846455,14.30990000000,42.35380000
"HD 99492 b",2004,"Radial Velocity",5.44000000,25.50000000,17.05030000000,18.20380000
"HD 99706 b",2011,"Radial Velocity",13.70000000,390.93090000,841.00000000000,146.60000000
"HIP 14810 d",2009,"Radial Velocity",14.10000000,187.51970000,981.80000000000,50.48000000
"Kepler-746 b",2016,"Transit",1.11000000,1.41000000,3.48159251000,450.00000000
"55 Cnc f",2007,"Radial Velocity",7.59000000,44.81200000,260.58000000000,12.58550000
"K2-384 d",2022,"Transit",1.39200000,2.52000000,6.67958200000,82.66030000
"HATS-1 b",2012,"Transit",14.59400000,589.55000000,3.44645900000,283.97100000
"HD 40979 b",2002,"Radial Velocity",12.90000000,1484.26610000,264.14999000000,34.08830000
